country,value,statistic,total_asked,statistic_type,who_was_asked,variable,question
GT,NA,372,462,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HK,Accounts being stolen or hacked,96,471,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HK,NA,375,471,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HN,Accounts being stolen or hacked,50,278,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HN,NA,228,278,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HR,Accounts being stolen or hacked,77,355,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HR,NA,278,355,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HT,Accounts being stolen or hacked,35,166,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HT,NA,131,166,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HU,Accounts being stolen or hacked,99,553,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
HU,NA,454,553,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
ID,Accounts being stolen or hacked,54,448,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
ID,NA,394,448,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IE,Accounts being stolen or hacked,113,621,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IE,NA,508,621,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IL,Accounts being stolen or hacked,71,612,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IL,NA,541,612,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IN,Accounts being stolen or hacked,33,438,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IN,NA,405,438,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IQ,Accounts being stolen or hacked,65,449,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IQ,NA,384,449,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IT,Accounts being stolen or hacked,59,426,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
IT,NA,367,426,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JM,Accounts being stolen or hacked,48,164,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JM,NA,116,164,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JO,Accounts being stolen or hacked,47,416,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JO,NA,369,416,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JP,Accounts being stolen or hacked,180,680,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
JP,NA,500,680,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KE,Accounts being stolen or hacked,84,424,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KE,NA,340,424,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KR,Accounts being stolen or hacked,96,468,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KR,NA,372,468,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KW,Accounts being stolen or hacked,22,210,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
KW,NA,188,210,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
LA,Accounts being stolen or hacked,22,173,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
LA,NA,151,173,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
LB,Accounts being stolen or hacked,47,417,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
LB,NA,370,417,count,Owners/Managers of Businesses,fbq_sec_text_accounts_being_stolen_or_hacked,Which two of these are you most concerned about when thinking about your business's activity online?
